title,id,rating,year,imdbid
I Am Mother,8767,3,2019,6292852
Gisaengchung,8768,3,2019,6751668
Toy Story 4,8772,3,2019,1979376
Annabelle Comes Home,8775,3,2019,8350360
Effigy &#150;&nbsp;Poison and the City,8777,3,2019,9075008
Article 15,8778,1,2019,10324144
Pause,9186,2,2019,6590856
Spider-Man: Far from Home,8781,1,2019,6320628
Midsommar,8784,3,2019,8772262
Anna,8786,3,2019,7456310
"Lion King, The",8790,3,2019,6105098
Crawl,8791,3,2019,8364368
Once Upon a Time ... In Hollywood,8804,3,2019,7131622
Sword of Trust,8805,3,2019,8484012
"Farewell, The",8807,3,2019,8637428
Fast &amp; Furious Presents: Hobbs &amp; Shaw,8808,2,2019,6806448
Animals,8810,3,2019,4426738
Five Feet Apart,8813,3,2019,6472976
Kim Possible,8814,3,2019,7979492
"Art of Racing in the Rain, The",8815,2,2019,1478839
Descendants 3,8816,3,2019,8022928
Pet Sematary,8824,3,2019,837563
Tolkien,8825,2,2019,3361792
See You Yesterday,8834,3,2019,8743064
Turma da Monica: Lacos,8835,2,2019,8169552
"Where&#39;d You Go, Bernadette",8836,3,2019,2365580
Terminator: Dark Fate,8838,3,2019,6450804
Brittany Runs A Marathon,8840,3,2019,7671064
Dora and the Lost City of Gold,8841,3,2019,7547410
Jawline,8845,0,2019,8499102
Steven Universe: The Movie,8850,3,2019,10515852
Pentagram,8852,1,2019,7711764
Tall Girl,8853,3,2019,9252508
Ad Astra,8855,1,2019,2935510
Bacurau,8857,3,2019,2762506
Ready or Not,8861,3,2019,7798634
Lucy in the Sky,8862,3,2019,4682804
Joker,8863,3,2019,7286456
Canceled,8864,3,2019,9239816
Downton Abbey,8866,3,2019,6398184
Scary Stories to Tell in the Dark,8867,3,2019,3387520
Gemini Man,8868,1,2019,1025100
Ford v Ferrari,8869,0,2019,1950186
Hustlers,8870,3,2019,5503686
Maleficent: Mistress of Evil,8876,3,2019,4777008
"Laundromat, The",8877,3,2019,5865326
"King, The",8881,1,2019,7984766
Portrait of a Lady on Fire,8882,3,2019,8613070
"Gentlemen, The",8982,3,2019,8367814
What Men Want,8884,1,2019,7634968
After,8886,3,2019,4126476
Abominable,8889,3,2019,6324278
Harriet,8892,3,2019,4648786
Marriage Story,8893,2,2019,7653254
"Lighthouse, The",8894,0,2019,7984734
It Chapter 2,8895,3,2019,7349950
Last Christmas,8899,3,2019,8623904
Luce,8900,3,2019,7616148
Klaus,8901,1,2019,4729430
"Knight Before Christmas, The",8902,3,2019,10060094
Jojo Rabbit,8903,3,2019,2584384
Midway,8904,1,2019,6924650
Charlie&#39;s Angels,8905,3,2019,5033998
Knives Out,8907,3,2019,8946378
Motherless Brooklyn,8910,3,2019,385887
A Beautiful Day in the Neighborhood,8911,2,2019,3224458
Clementine,8912,3,2019,7311036
Queen &amp; Slim,8913,2,2019,8722346
Doctor Sleep,8914,3,2019,5606664
"Irishman, The",8915,1,2019,1302006
Frozen 2,8916,3,2019,4520988
Unbelievable,8917,3,2019,7909970
Les Miserables,8918,0,2019,10199590
Zombieland: Double Tap,8927,3,2019,1560220
Tekst,8932,1,2019,10767426
Satanic Panic,8934,3,2019,8510350
Star Wars: Episode IX - The Rise of Skywalker,8936,3,2019,2527338
Yesterday,8937,1,2019,8079248
Her Smell,8940,3,2019,7942742
Cats,8941,3,2019,5697572
Rambo: Last Blood,8942,2,2019,1206885
Good Boys,8943,3,2019,7343762
A Dog&#39;s Journey,8946,3,2019,8385474
Monos,8948,3,2019,6062774
Little Women,8949,3,2019,3281548
"Aeronauts, The",8950,3,2019,6141246
Uncut Gems,8951,2,2019,5727208
Sorry We Missed You,8980,3,2019,8359816
"Goldfinch, The",8953,1,2019,3864056
"Two Popes, The",8956,1,2019,8404614
1917,8962,0,2019,8579674
Just Mercy,8979,2,2019,4916630
Little Joe,8967,3,2019,9204204
Anya,8968,3,2019,7488288
For Sama,8969,3,2019,9617456
Troop Zero,8970,3,2019,2404465
Cosmos,8972,0,2019,4477292
Jeanne,8974,3,2019,8669356
"Shiny Shrimps, The",8975,0,2019,6918220
Une fille facile,8976,3,2019,9632590
In the Tall Grass,8978,1,2019,4687108
El Camino: A Breaking Bad Movie,8984,1,2019,9243946
Weathering with You,8988,3,2019,9426210
Jumanji: The Next Level,8993,1,2019,7975244
O Filme do Bruno Aleixo,8995,0,2019,10244726
Paddleton,9015,0,2019,8041276
Seberg,9018,3,2019,1780967
Straight Up,9023,3,2019,8855960
Can You Keep A Secret?,9027,3,2019,8707922
i lost my body,9035,0,2019,9806192
"Platform, The",9047,1,2019,8228288
Iron Sky: The Coming Race,9067,3,2019,3038708
"Specials, The",9068,1,2019,8655470
Color Out of Space,9069,2,2019,5073642
Otherhood,9080,3,2019,4180560
7500,9175,1,2019,6436726
Secret Obsession,9086,1,2019,9419834
HELEN,9089,1,2019,10308528
Spies in Disguise,9090,3,2019,5814534
Saand Ki Aankh,9097,3,2019,8108206
Missing Link,9099,1,2019,6348138
Murder Mystery,9103,1,2019,1618434
Bit,9109,3,2019,8425034
Love Live! Sunshine!! The School Idol Movie: Over The Rainbow,9112,3,2019,8659948
Bombshells and Dollies,9115,3,2019,6065988
"Dead Don&#39;t Die, The",9122,3,2019,8695030
"Report, The",9143,0,2019,8236336
Furie,9371,3,2019,9412268
Rocketman,9146,3,2019,2066051
Under The Silver Lake,9149,0,2019,5691670
"Vast of Night, The",9159,3,2019,6803046
Long Shot,9168,3,2019,2139881
Guns Akimbo,9189,3,2019,6902676
"Last Full Measure, The",9198,1,2019,783640
Bad Education,9204,3,2019,8206668
Vivarium,9212,3,2019,8368406
Before You Know It,9214,3,2019,8856090
"Ground Beneath My Feet, The",9218,3,2019,7902124
"Beach Bum, The",9219,1,2019,6511932
Une Paire de Jumelles,9222,3,2019,9217514
"Body Remembers When The World Broke Open, The",9232,3,2019,8230872
Saint Frances,9244,3,2019,9016016
Frankie,9249,3,2019,8019694
La Peor de Mis Bodas 2,9250,3,2019,8932338
Top End Wedding,9258,3,2019,7555072
"hockey girls, The",9263,3,2019,9486226
Ip Man 4: The Finale,9264,3,2019,2076298
Babyteeth,9273,3,2019,8399664
Mercy Black,9278,3,2019,8758086
"Addams Family, The",9279,3,2019,1620981
"A Dark, Dark Man",9302,1,2019,10867768
K-12,9306,3,2019,10521814
Come to Daddy,9309,1,2019,8816194
"Legend of Hei (Luo Xiao Hei zhan ji), The",9316,0,2019,10734928
"Yes, God, Yes",9325,3,2019,8949056
"Kitchen, The",9337,3,2019,5822564
Wonder Park,9344,3,2019,6428676
A.M.I.,9348,3,2019,8712750
A New Christmas,9361,1,2019,9201720
Richard Jewell,9399,3,2019,3513548
My Hero Academia: Heroes Rising,9409,3,2019,11107074
Maria,9414,3,2019,7594584
47 Meters Down: Uncaged,9427,3,2019,7329656
Sound of Metal,9448,1,2019,5363618
"Assistant, The",9460,3,2019,9000224
"Peanut Butter Falcon, The",9464,1,2019,4364194
"Personal History of David Copperfield, The",9477,3,2019,6439020
Good Kisser,9479,3,2019,9602378
Fahim,9494,1,2019,4693588
"Final Level: Escaping Rancala, The",9507,3,2019,11334312
In the Shadow of the Moon,9497,1,2019,8110640
After the Wedding,9502,3,2019,7985692
Quebramar,9512,3,2019,11621206
Saga of Tanya the Evil - The Movie,9573,3,2019,9507276
Men in Black: International,9592,3,2019,2283336
How to Train Your Dragon: The Hidden World,9624,3,2019,2386490
Code 8,9637,1,2019,6259380
Papicha,9660,3,2019,9522080
Lucky Grandma,9677,3,2019,10011336
Pokemon: Mewtwo Strikes Back - Evolution,9711,3,2019,8856470
A Call to Spy,9765,3,2019,7698468
Stray,9788,3,2019,6294226
"Highwaymen, The",9862,1,2019,1860242
"Souvenir, The",9875,3,2019,6920356
Performaniax,9970,3,2019,8892756
Horrible Histories: The Movie - Rotten Romans,9988,3,2019,7715070
Angel Has Fallen,10000,1,2019,6189022
Les Parfums,10003,3,2019,11748354
Carmilla,10007,3,2019,7280218
Blood Machines,10016,3,2019,6197070
Katharine Hepburn,10025,3,2019,15324860
Kim Ji-young: Born 198,10073,3,2019,11052808
White Snake,10080,3,2019,9288776
"Cat and the Moon, The",10096,1,2019,5360232
Marighella,10143,3,2019,7825208
Bombshell,10154,3,2019,6394270
Judy,10207,3,2019,7549996
Sister Aimee,10218,3,2019,8456696
Robowoman,10236,3,2019,8375936
"Best of Enemies, The",10240,3,2019,4807408
Once Were Brothers: Robbie Robertson and the Band,10244,0,2019,10334456
Saint Maud,10260,3,2019,7557108
Batman: Hush,10296,3,2019,8752440
Promare,10320,3,2019,9116358
Aspromonte: Land of the Forgotten,10321,1,2019,9146058
Lunana: A Yak in the Classroom,10322,1,2019,10189300
Reign of the Supermen,10393,1,2019,7167686
Deliciosa Fruta Seca,10411,3,2019,7201830
Let It Snow,10416,1,2019,1950235
"Good Liar, The",10424,3,2019,5563334
"Haunting of Sharon Tate, The",10452,3,2019,7976208
Invader Zim: Enter the Florpus,10460,0,2019,6739094
Ghost Tropic,10472,3,2019,10244760
6 Underground,10649,3,2019,8106534
&amp;#24179;&amp;#23433;  or HEIAN,10628,3,2019,11106266
"Legend of 5 Mile Cave, The",10757,1,2019,9021234
Noelle,10677,3,2019,5097410
Ek Ladki Ko Dekha Toh Aisa Laga,10708,3,2019,8108164
A tale of three sisters (K&amp;#305;z karde&amp;#351;ler),10710,3,2019,9418878
Yummy,10767,3,2019,11054164
Blood Vessel,10768,3,2019,8009938
"Mortuary Collection, The",10770,1,2019,7781432
Glass,10822,2,2019,6823368
"Unlisted, The",10846,3,2019,9184592
Wayne,10861,3,2019,7765404
Batman vs Teenage Mutant Ninja Turtles,10942,3,2019,9775360
Ascendance of a Bookworm,10945,3,2019,10885406
Haunt,11000,3,2019,6535880
Escape Room,11003,3,2019,5886046
A Nasty Piece of Work,11004,3,2019,11136630
Eve N&#146; God : This Female Is Not Yet Rated,11165,3,2019,6352534
Soul,9508,3,2020,2948372
"Marijuana Conspiracy , The",8859,3,2020,8461042
Like a Boss,8964,3,2020,7545266
Honey Boy,8965,0,2020,8151874
"Rhythm Section, The",8994,2,2020,7134096
"Turning, The",9003,3,2020,7510346
Birds of Prey,9008,3,2020,7713068
Platzspitzbaby,9009,3,2020,9737798
Horse Girl,9013,3,2020,11388406
Sonic the Hedgehog,9014,3,2020,3794354
Minari,9017,3,2020,10633456
Living Aims,9021,2,2020,10752062
"Veil, The",9031,3,2020,11895476
Onward,9034,3,2020,7146812
All the Bright Places,9036,3,2020,3907584
Lost Girls,9037,3,2020,3111426
Zombies 2,9039,3,2020,9766166
"Invisible Man, The",9045,3,2020,1051906
Emma.,9058,3,2020,9214832
Bad Boys For Life,9071,2,2020,1502397
Blow the Man Down,9079,3,2020,8299768
Stargirl,9085,3,2020,4858674
Trolls World Tour,9087,3,2020,6587640
My Spy,9096,3,2020,8242084
Extraction,9118,3,2020,8936646
"Half of It, The",9126,3,2020,9683478
"Methodists, The",9135,3,2020,12261880
18 Presents,9136,3,2020,10816484
Scoob,9138,3,2020,3152592
Shirley,9164,3,2020,8430598
"last days of american crime, The",9165,0,2020,1552211
"High Note, The",9172,3,2020,9308382
"Hunt, The",9179,3,2020,8244784
Never Rarely Sometimes Always,9195,3,2020,7772582
Palm Springs,9197,3,2020,9484998
"Old Guard, The",9199,3,2020,7556122
Greyhound,9200,0,2020,6048922
Tout simplement noir,9201,1,2020,10426916
Artemis Fowl,9208,3,2020,3089630
Legacy of Lies,9224,3,2020,6834916
Hamilton,9225,3,2020,8503618
Underwater,9233,3,2020,5774060
Work It,9234,3,2020,10276470
Tenet,9252,1,2020,6723592
Bill &amp; Ted Face the Music,9255,3,2020,1086064
Mulan,9265,3,2020,4566758
Wolfwalkers,9367,3,2020,5198068
Phineas and Ferb the Movie: Candace Against the Universe,9271,3,2020,1817232
Sputnik,9281,0,2020,11905962
Enola Holmes,9283,3,2020,7846844
"New Mutants, The",9284,3,2020,4682266
"King of Staten Island, The",9285,3,2020,9686708
Unhinged,9921,3,2020,10059518
Eurovision Song Contest: The Story of Fire Saga,9295,3,2020,8580274
Druk,9305,1,2020,10288566
Summerland,9310,1,2020,6841122
"Trial of the Chicago 7, The",9313,1,2020,1070874
Bad Hair,9317,3,2020,4798836
Scare Me,9318,1,2020,10126434
Over the Moon,9320,3,2020,7488208
"Stunt Double, The",9335,1,2020,12841698
"Call, The",9362,3,2020,10530176
Freaky,9341,3,2020,10919380
Jiu Jitsu,9342,1,2020,9624766
Ludo,9345,3,2020,7212754
"Witches, The",9347,2,2020,805647
Santana,9353,1,2020,11769162
Godmothered,9354,3,2020,11681250
Mariah Carey&#39;s Magical Christmas Special,9355,3,2020,13017992
Fantasy Island,9358,3,2020,983946
Host,9360,3,2020,12749596
Relic,9391,3,2020,9072352
"Prom, The",9393,3,2020,10161886
Happiest Season,9395,3,2020,8522006
Gretel &amp; Hansel,9397,3,2020,9086228
"Croods: A New Age, The",9402,3,2020,2850386
"Midnight Sky, The",9403,3,2020,10539608
Wonder Woman 1984,9405,3,2020,7126948
Borat Subsequent Moviefilm,9413,3,2020,13143964
Superintelligence,9421,3,2020,7178640
Herself,9452,3,2020,9902160
News of the World,9449,3,2020,6878306
Run Hide Fight,9444,3,2020,11456054
Pieces of a Woman,9438,3,2020,11161474
I&#39;m Your Woman,9437,3,2020,10243992
Unpregnant,9456,3,2020,10556022
Cadaver,9458,3,2020,11284280
Train to Busan Presents: Peninsula,9461,3,2020,8850222
Mank,9467,1,2020,10618286
Breach,9470,1,2020,9820556
Run,9474,3,2020,8633478
Ma Rainey&#39;s Black Bottom,9475,3,2020,10514222
Nomadland,9482,3,2020,9770150
Promising Young Woman,9483,3,2020,9620292
Ammonite,9490,3,2020,7983894
I Care a Lot,9491,3,2020,9893250
"Lost Husband, The",9492,3,2020,4257940
Infamous,9493,3,2020,7703924
Monster Hunter,9496,3,2020,6475714
Penguin Bloom,9499,3,2020,6317656
Deep Blue Sea 3,9543,1,2020,11946300
"Courier, The",9606,3,2020,8368512
Malmkrog,9608,3,2020,10213380
Slaxx,9640,3,2020,9741310
How to Be a Good Wife,9658,3,2020,10441958
Love and Monsters,9661,2,2020,2222042
From Stress to Happiness,9669,1,2020,13079086
Misbehaviour,9716,3,2020,9148706
Summer of 85,9717,1,2020,10457128
"Retreat, The",9786,0,2020,12198524
Breath,9789,0,2020,11771622
Shadow in the Cloud,9835,0,2020,9691136
Holidate,9839,3,2020,9866072
My Salinger Year,9893,3,2020,2222052
Friend of the World,10040,3,2020,6074542
one night in san diego,10038,2,2020,9765226
One Night in Miami...,9925,2,2020,10612922
Normal People,9915,3,2020,9059760
A Quiet Place Part II,9918,3,2020,8332922
To All the Boys: P.S. I Still Love You,9972,3,2020,9354842
Mainstream,9987,3,2020,9224288
"Evil Next Door, The",10005,3,2020,11320192
Motherland: Fort Salem,10010,3,2020,9900092
An American Pickle,10028,1,2020,9059704
You Will Never Be Back,10063,3,2020,13266132
Iskioma,10064,0,2020,13152234
Jiang Ziya: Legend of Deification,10066,2,2020,11177804
Geenland,10070,3,2020,7737786
"Craft: Legacy, The",10072,3,2020,4685762
"world to come, The",10127,3,2020,9738716
I&#39;m Thinking of Ending Things,10140,0,2020,7939766
Dolittle,10176,3,2020,6673612
Save Yourselves!,10182,3,2020,7873348
Demon Slayer: Mugen Train,10194,0,2020,11032374
Silver Skates,10211,2,2020,10525672
"Woman Who Ran, The",10212,3,2020,11697690
Antebellum,10215,3,2020,10065694
French Exit,10232,3,2020,10279362
Golden Arm,10267,3,2020,9572534
Ava,10269,2,2020,8784956
June Again,10276,1,2020,9729768
We Can Be Heroes,10293,3,2020,10600398
Justice League Dark: Apokolips War,10294,3,2020,11079148
Tove,10324,3,2020,11007444
"Happy Halloween, Scooby-Doo!",10330,3,2020,12838958
His House,10388,3,2020,8508734
"Banker, The",10642,1,2020,6285944
Boss Level,10407,2,2020,7638348
Swimming for Gold,10418,1,2020,10782876
Spree,10425,3,2020,11394332
Kajillionaire,10437,3,2020,8143990
After Love,10455,3,2020,10692788
"Island of Lies, The",10483,3,2020,9843470
Emily in Paris,10560,2,2020,8962124
Limbo,10740,0,2020,9138170
Four Good Days,10758,3,2020,10344522
Scare Package,10769,3,2020,7521214
ADN,10933,3,2020,7600716
Sweet Home,10858,1,2020,11612120
Woodland,10910,1,2020,4569374
Zola,10927,3,2020,5439812
Miss Juneteenth,10962,3,2020,11394158
Murder Bury Win,11001,0,2020,8592498
"Rental, The",11005,3,2020,10003008
Summertime,11153,3,2020,11394340
"Tomorrow War, The",9962,2,2021,9777666
Finding &#39;Ohana,9473,3,2021,10332588
"Dry, The",9498,3,2021,5144174
High Ground,9500,2,2021,9286908
Raya and the Last Dragon,9504,3,2021,5109280
Sweetheart,9505,3,2021,10919362
Judas and The Black Messiah,9513,2,2021,9784798
Coming 2 America,9519,3,2021,6802400
Moxie,9526,3,2021,6432466
Cherry,9571,0,2021,9130508
Sentinelle,9574,3,2021,11734264
Zack Snyder&#39;s Justice League,9575,3,2021,12361974
"United States vs. Billie Holiday, The",9599,3,2021,8521718
Willy&#39;s Wonderland,9604,3,2021,8114980
"Mauritanian, The",9612,3,2021,4761112
Nobody,9633,1,2021,7888964
Thunder Force,9635,3,2021,10121392
Cousins,9647,3,2021,10483044
Ajeeb Daastaans,9667,3,2021,14091818
Stowaway,9670,3,2021,9203694
Mortal Kombat,9682,2,2021,293429
Barb and Star Go to Vista Del Mar,9713,3,2021,3797512
"Mitchells vs the Machines, The",9799,3,2021,7979580
Us Again,9801,0,2021,14062858
Radhe,9817,0,2021,10888594
Oxygen,9827,3,2021,6341832
Without Remorse,9830,1,2021,499097
Black Widow,9953,3,2021,3480822
Inside,9954,0,2021,14544192
Cruella,9861,3,2021,3228774
"Kissing Booth 3, The",10050,3,2021,12783454
Malignant,10048,3,2021,3811906
"Eyes of Tammy Faye, The",10047,3,2021,9115530
Spiral: From the Book of Saw,9882,3,2021,10342730
Afterlife of the Party,10046,3,2021,11742798
Escape Room: Tournament of Champions,10043,3,2021,9844522
In the Heights,9889,3,2021,1321510
Shang-Chi and the legend of the ten rings,10037,3,2021,9376612
Cinderella,10036,3,2021,10155932
America: The Motion Picture,9924,3,2021,6733874
Fatherhood,9913,3,2021,4733624
"Conjuring: The Devil Made Me Do It, The",9914,1,2021,7069210
F9 - The Fast Saga,9917,3,2021,5433138
Fear Street: Part One - 1994,9963,3,2021,6566576
Luca,9964,1,2021,12801262
Fear Street: Part Two - 1978,9965,3,2021,9701940
Plan B,9967,3,2021,13172796
To All the Boys: Always and Forever,9971,3,2021,10676012
Space Jam: A New Legacy,9973,3,2021,3554046
Sweet Girl,10033,3,2021,10731768
Old,9983,3,2021,10954652
"Hitman&#39;s Wife&#39;s Bodyguard, The",9984,0,2021,8385148
Jungle Cruise,9996,3,2021,870154
Gunpowder Milkshake,9997,3,2021,8368408
Pig,9998,0,2021,11003218
Secret Agent Dingledorf and His Trusty Dog Splat,9999,1,2021,10355058
Those Who Wish Me Dead,10002,1,2021,3215824
"Suicide Squad, The",10004,3,2021,6334354
Fear Street: Part Three - 1666,10006,3,2021,9701942
Titane,10008,2,2021,10944760
"Marksman, The",10009,2,2021,6902332
Free Guy,10012,1,2021,6264654
Drive My Car,10014,3,2021,14039582
"Green Knight, The",10015,1,2021,9243804
Good on Paper,10017,3,2021,8231668
Reminiscence,10018,2,2021,3272066
Madame Claude,10019,3,2021,10307724
Army of the Dead,10113,3,2021,993840
"Influencer, The",10023,3,2021,10868922
No Sudden Move,10026,3,2021,11525644
"Little Things, The",10027,3,2021,10016180
"La Luna, Tomasico y mi abuela",10051,0,2021,14156262
Dune,10052,3,2021,1160419
#Nofilter,10065,0,2021,14843560
CODA,10076,3,2021,10366460
No Time To Die,10075,2,2021,2382320
"Many Saints of Newark, The",10074,2,2021,8110232
"Guilty, The",10079,1,2021,9421570
Spider-Man: No Way Home,10166,3,2021,10872600
Till Death,10083,0,2021,11804152
"Last Duel, The",10085,3,2021,4244994
"Harder They Fall, The",10123,3,2021,10696784
Passing,10121,3,2021,8893974
Venom Let there be Carnage,10092,2,2021,7097896
Night Teeth,10114,2,2021,10763820
Borga,10120,3,2021,5492808
Eternals,10118,3,2021,9032400
Respect,10106,3,2021,2452150
Last Night in Soho,10116,3,2021,9639470
"French Dispatch, The",10115,3,2021,8847712
"Lost Daughter, The",10129,3,2021,9100054
Eye of the Beholder,10132,3,2021,15526040
Red Notice,10164,1,2021,7991608
Petite Maman,10144,3,2021,13204490
Memoria,10337,3,2021,8399288
There&#39;s Someone Inside Your House,10147,3,2021,8150814
"Retreat, The",10149,3,2021,11392272
Encanto,10151,3,2021,2953050
Love Hard,10152,2,2021,10752004
West Side Story,10157,3,2021,3581652
Every Time a Bell Rings,10158,3,2021,15943414
Single All The Way,10161,3,2021,14315756
"Matrix Resurrections, The",10167,3,2021,10838180
Don&#146;t Look Up,10168,3,2021,11286314
Kate,10172,2,2021,7737528
A Classic Horror Story,10177,3,2021,12877640
"Tender Bar, The",10184,1,2021,3108894
Licorice Pizza,10185,3,2021,11271038
Nightmare Alley,10186,1,2021,7740496
13 Minutes,10196,3,2021,9274670
tick...tick..BOOM!,10190,3,2021,8721424
The Worst Person in the World,10193,3,2021,10370710
Being The Ricardos,10199,3,2021,4995540
Boiling Point,10200,3,2021,11127680
"Power of the Dog, The",10202,0,2021,10293406
Mass,10206,3,2021,11389748
Belfast,10213,1,2021,12789558
"King&#39;s Man, The",10216,1,2021,6856242
the fallout,10220,3,2021,11847410
Dear Evan Hansen,10224,1,2021,9357050
Sing 2,10230,3,2021,6467266
After We Fell,10233,1,2021,13069986
Parallel Mothers,10248,3,2021,12618926
Ron&#39;s Gone Wrong,10256,3,2021,7504818
Godzilla Vs Kong,10259,3,2021,5034838
Flashback,10261,3,2021,14371426
Spencer,10271,3,2021,12536294
Hiraeth,10285,3,2021,4552196
Great Freedom,10307,0,2021,14775784
Dark Web: Cicada 3301,10309,3,2021,8110246
Seal Team,10319,3,2021,8456190
G&ucirc;zen to s&ocirc;z&ocirc; [Wheel of Fortune and Fantasy],10355,3,2021,14034966
"Card Counter, The",10360,1,2021,11196036
Ghostbusters: Afterlife,10361,3,2021,4513678
Lamb,10364,1,2021,9812474
Benedetta,10367,3,2021,6823148
"Batman: The Long Halloween, Part One",10373,3,2021,14324650
"Batman: The Long Halloween, Part Two",10377,1,2021,14402926
Injustice,10380,1,2021,5012504
Back to the Outback,10385,3,2021,13575806
Queen Bees,10396,3,2021,8338076
Jolt,10399,3,2021,10228134
Black Box,10431,1,2021,10341034
Army of Thieves,10440,3,2021,13024674
Bull,10454,1,2021,13266998
King Richard,10458,3,2021,9620288
House of Gucci,10459,2,2021,11214590
Pushpa: The Rise - Part 1,10463,2,2021,9389998
Official Competition,10465,1,2021,11700260
