title,imdbid,year,rating,POPULARITY,passed
Love and Other Drugs,758752,2010,2,30.685,False
Triple Dog,1232838,2010,3,8.381,True
And Soon the Darkness,1391034,2010,3,9.927,True
It&#39;s Kind of a Funny Story,804497,2010,1,16.054,False
Kaboom,1523483,2010,3,8.714,True
Certified Copy,1020773,2010,3,7.581,True
Somewhere,1421051,2010,3,14.248,True
Dear John,989757,2010,0,17.66,False
Superman/Batman: Apocalypse,1673430,2010,3,22.548,True
"Heavy, The",473364,2010,0,6.158,False
Room in Rome,1263750,2010,3,12.083,True
Faster,1433108,2010,0,23.121,False
Incendies,1255953,2010,3,13.054,True
Submarine,1440292,2010,1,8.233,False
Due Date,1231583,2010,1,24.437,False
Barney&#39;s Version,1423894,2010,3,11.058,True
Oranges and Sunshine,1438216,2010,3,6.465,True
Meek&#39;s Cutoff,1518812,2010,2,8.816,False
Conviction,1244754,2010,3,11.762,True
Rabbit Hole,935075,2010,3,14.306,True
Rubber,1612774,2010,3,10.195,True
Camp Rock 2: The Final Jam,1252380,2010,3,20.15,True
Potiche,1521848,2010,3,6.558,True
Takers,1135084,2010,1,13.92,False
Insidious,1591095,2010,3,39.676,True
Super,1512235,2010,1,14.269,False
Everything Must Go,1531663,2010,1,10.559,False
For Colored Girls,1405500,2010,3,9.709,True
Batman: Under the Red Hood,1569923,2010,1,25.34,False
Casino Jack,1194417,2010,1,12.339,False
"Human Resources Manager, The",1311075,2010,1,1.151,False
&#39;Tamara Drewe&#39;,1486190,2010,3,11.631,True
Nanny McPhee and the Big Bang,1415283,2010,3,18.819,True
Animal Kingdom,1313092,2010,1,9.568,False
Bandage,482459,2010,3,2.109,True
Beginners,1532503,2010,1,12.788,False
Happythankyoumoreplease,1481572,2010,1,11.632,False
Arrietty,1568921,2010,3,23.653,True
Percy Jackson &amp; the Olympians: The Lightning Thief,814255,2010,3,37.473,True
"Trip, The",1740047,2010,1,8.44,False
Wild Target,1235189,2010,1,9.961,False
Turbulent Skies,1518861,2010,3,5.325,True
18 comidas,1671616,2010,2,2.302,False
Senna,1424432,2010,1,12.444,False
4.3.2.1,1514041,2010,3,8.65,True
"Debt, The",1226753,2010,3,12.044,True
TrollHunter,1740707,2010,1,16.425,False
Don&#39;t Be Afraid of the Dark,1270761,2010,3,18.762,True
Ceremony,1341341,2010,2,6.154,False
Detective Dee and the Mystery of the Phantom Flame,1123373,2010,3,7.164,True
Small Town Murder Songs,1429392,2010,3,4.691,True
"Hollywood Complex, The",1754351,2010,3,3.64,True
A Bag of Hammers,1509787,2010,3,6.596,True
"Women on the 6th Floor, The",1805297,2010,3,6.939,True
Little White Lies,1440232,2010,3,11.163,True
"Extraordinary Adventures of Adele Blanc-Sec, The",1179025,2010,3,9.197,True
Outside the Law,1229381,2010,1,5.353,False
Howl,1049402,2010,0,9.093,False
Fair Game,977855,2010,3,16.126,True
Essential Killing,1561768,2010,0,7.177,False
Norwegian Wood,1270842,2010,3,6.438,True
Tucker and Dale vs Evil,1465522,2010,3,10.818,True
"Romantics, The",1403988,2010,3,9.818,True
Paranormal Activity 2,1536044,2010,3,22.47,True
Omae Umasou da na,1734113,2010,0,3.217,False
Stake Land,1464580,2010,1,13.778,False
Dylan Dog: Dead of Night,1013860,2010,0,10.027,False
"Ward, The",1369706,2010,3,11.241,True
Leading Ladies,1462053,2010,3,3.472,True
"Disciple, The",1618390,2010,2,1.545,False
King of Devil&#39;s Island,1332134,2010,1,6.162,False
"Clinic, The",1345772,2010,3,4.875,True
"Conspirator, The",968264,2010,3,13.326,True
An Invisible Sign,1212454,2010,3,7.666,True
Black Venus,1401643,2010,3,4.151,True
"Shrine, The",1341710,2010,3,16.621,True
Justice League: Crisis on Two Earths,1494772,2010,1,24.63,False
Aftershock,1393746,2010,3,6.313,True
Elektra Luxx,1340773,2010,3,10.453,True
Jo&#39;s Boy,1548603,2010,0,3.965,False
"Whistleblower, The",896872,2010,3,10.165,True
Ip Man 2,1386932,2010,1,4.006,False
Wrecked,1316622,2010,0,12.006,False
"Hunter, The",1190072,2010,1,2.165,False
Space Dogs,1272051,2010,3,2.354,True
Tekken,411951,2010,2,17.497,False
I Saw the Devil,1588170,2010,1,13.725,False
Four Lions,1341167,2010,1,9.809,False
Edge of Darkness,1226273,2010,1,16.267,False
On Tour,1451762,2010,3,6.315,True
Stonehenge Apocalypse,1488598,2010,3,2.451,True
Surely Someday,1450332,2010,1,1.893,False
Red: Werewolf Hunter,1626201,2010,3,8.912,True
Frozen,1323045,2010,1,15.671,False
Country Strong,1555064,2010,3,12.882,True
Womb,1216520,2010,3,7.793,True
Transfer,1270120,2010,3,2.843,True
"Killing Jar, The",1270296,2010,3,6.363,True
Bedevilled,1646959,2010,3,11.916,True
Break Ke Baad,1578261,2010,3,2.347,True
16 Wishes,1646876,2010,3,12.789,True
Enthiran,1305797,2010,3,5.934,True
Daydream Nation,1581835,2010,3,14.673,True
Tinker Bell and the Great Fairy Rescue,1216515,2010,3,23.385,True
Une vie de chat,1673702,2010,3,7.826,True
"Killer Inside Me, The",954947,2010,1,11.856,False
"Good Witch&#39;s Gift, The",1560779,2010,3,9.291,True
YellowBrickRoad,1398428,2010,3,12.058,True
Vanishing on 7th Street,1452628,2010,1,16.06,False
Les emotifs anonymes,1565958,2010,3,7.288,True
"Way, The",1441912,2010,0,9.73,False
West Is West,1441956,2010,3,5.552,True
Night Catches Us,775543,2010,3,5.562,True
Feeding Frenzy,1706365,2010,3,4.541,True
First Night,1536053,2010,3,2.328,True
All About Evil,1307858,2010,3,4.445,True
Elena Undone,1575539,2010,3,11.389,True
Titanic II,1640571,2010,3,21.304,True
Pete Smalls Is Dead,1381413,2010,1,4.131,False
Mysteries of Lisbon,1236371,2010,3,4.871,True
Hypothermia,1313244,2010,3,5.869,True
"Experiment, The",997152,2010,0,14.354,False
My Babysitter&#39;s a Vampire,1673423,2010,3,12.229,True
Bratz: Pampered Petz,1719009,2010,3,2.617,True
Los ojos de Julia (Julia&#39;s Eyes),1512685,2010,3,13.212,True
Boy Wonder,1456060,2010,3,8.956,True
When in Rome,1185416,2010,3,16.386,True
We are The Night (Wir sind die Nacht),1692504,2010,3,5.225,True
A Little Help,1319722,2010,3,7.086,True
"Tomorrow, When the War Began",1456941,2010,3,7.869,True
Barbie in a Mermaid Tale,1610301,2010,3,25.93,True
London Boulevard,1213648,2010,1,13.331,False
Ramayana: The Epic,1744641,2010,2,2.121,False
Twelve Thirty,1520453,2010,3,5.772,True
Mine vaganti,1405810,2010,3,6.928,True
"Hairdresser, The",1585255,2010,3,3.05,True
Mongolian Death Worm,1504443,2010,3,4.787,True
Hunter Prey,1270291,2010,0,8.709,False
30 Days of Night: Dark Days,1320304,2010,3,19.664,True
"Last Song, The",1294226,2010,3,19.836,True
A Nightmare on Elm Street,1179056,2010,3,29.148,True
Snabba cash,1291652,2010,1,6.124,False
Diciotto anni dopo,1433802,2010,1,2.815,False
How Do You Know,1341188,2010,3,11.689,True
Frankie and Alice,1221208,2010,3,7.665,True
I Will Follow,1624426,2010,3,4.423,True
Ca$h,1106860,2010,0,10.215,False
Jack goes boating,1278379,2010,1,7.748,False
Flipped,817177,2010,3,29.529,True
Das letzte Schweigen,1361835,2010,3,6.445,True
"Way Back, The",1023114,2010,0,13.366,False
"Reef, The",1320291,2010,1,7.376,False
Secuestrados,1629377,2010,3,6.774,True
My Soul to Take,872230,2010,3,11.127,True
Scooby-Doo! Camp Scare,1731767,2010,3,20.461,True
22 Bullets / L&#39;immortel,1167638,2010,1,13.285,False
Leap Year,1216492,2010,3,17.463,True
Third Star,1510906,2010,1,10.042,False
Beyond the Black Rainbow,1534085,2010,2,10.171,False
Harriet the Spy: Blog Wars,1545097,2010,3,9.689,True
Life as We Know It,1055292,2010,3,20.009,True
"Perfect Host, The",1334553,2010,2,10.755,False
Operation: Endgame,1268987,2010,3,10.865,True
Im Schatten,1598538,2010,0,3.476,False
Yu-Gi-Oh! 3D: Bonds Beyond Time,1587157,2010,1,11.394,False
Step Up 3D,1193631,2010,3,21.095,True
Gantz,1525835,2010,1,12.361,False
Unthinkable,914863,2010,2,12.026,False
Sucker Punch,978764,2011,3,25.412,True
"Green Hornet, The",990407,2011,1,15.949,False
Mean Girls 2,1679235,2011,3,23.463,True
Paul,1092026,2011,3,34.779,True
"Rite, The",1161864,2011,3,18.044,True
I Am Number Four,1464540,2011,1,28.295,False
"Eagle, The",1034389,2011,0,15.308,False
"Adjustment Bureau, The",1385826,2011,3,21.727,True
Rango,1192628,2011,1,34.33,False
Battle: Los Angeles,1217613,2011,1,32.059,False
Bridesmaids,1478338,2011,3,19.369,True
Red Riding Hood,1486185,2011,3,28.685,True
Beastly,1152398,2011,1,21.87,False
Gnomeo &amp; Juliet,377981,2011,3,19.405,True
S.W.A.T.: Firefight,1621429,2011,1,10.526,False
Wake Wood,1296899,2011,3,7.6,True
"Lincoln Lawyer, The",1189340,2011,1,15.607,False
Source Code,945513,2011,1,20.909,False
Limitless,1219289,2011,1,25.789,False
Hanna,993842,2011,3,17.599,True
Your Highness,1240982,2011,1,10.663,False
Arthur,1334512,2011,2,13.79,False
Scream 4,1262416,2011,3,27.673,True
Hop,1411704,2011,2,13.704,False
Rio,1436562,2011,1,38.734,False
Atlas Shrugged: Part I,480239,2011,3,8.376,True
Thor,800369,2011,3,45.547,True
Fast Five,1596343,2011,3,5.692,True
No Strings Attached,1411238,2011,3,30.233,True
"Help, The",1454029,2011,3,24.995,True
Win Win,1606392,2011,3,11.512,True
Hesher,1403177,2011,1,8.788,False
Melancholia,1527186,2011,3,18.729,True
Pirates of the Caribbean: On Stranger Tides,1298650,2011,1,55.078,False
Water for Elephants,1067583,2011,1,14.939,False
Too Big to Fail,1742683,2011,1,9.171,False
"Hangover Part 2, The",1411697,2011,1,37.108,False
"Tree of Life, The",478304,2011,0,15.208,False
X-Men: First Class,1270798,2011,3,3.23,True
Jane Eyre,1229822,2011,3,12.123,True
Super 8,1650062,2011,3,22.998,True
Green Lantern,1133985,2011,1,36.392,False
Mr. Popper&#39;s Penguins,1396218,2011,1,20.142,False
Bad Teacher,1284575,2011,3,21.358,True
Transformers: Dark of the Moon,1399103,2011,3,7.646,True
Midnight in Paris,1605783,2011,3,22.147,True
Horrible Bosses,1499658,2011,3,24.237,True
Harry Potter and the Deathly Hallows: Part 2,1201607,2011,3,79.327,True
Friends with Benefits,1632708,2011,3,26.175,True
Captain America: The First Avenger,458339,2011,1,34.277,False
"Crazy, Stupid, Love.",1570728,2011,3,27.309,True
Cowboys &amp; Aliens,409847,2011,1,26.303,False
Rise of the Planet of the Apes,1318514,2011,1,32.125,False
Winnie the Pooh,1449283,2011,0,12.126,False
Sleeping Sickness (Schlafkrankheit),1822304,2011,1,1.526,False
30 Minutes or Less,1622547,2011,1,14.453,False
"Skin I Live In, The",1189073,2011,3,41.066,True
Conan the Barbarian,816462,2011,3,29.096,True
Masks,1941600,2011,3,2.385,True
"Smurfs, The",472181,2011,3,25.519,True
A Separation,1832382,2011,3,12.588,True
Apollo 18,1772240,2011,0,13.963,False
"Guard, The",1540133,2011,1,9.1,False
Contagion,1598778,2011,3,36.342,True
Drive,780504,2011,3,22.187,True
Kung Fu Panda 2,1302011,2011,3,36.685,True
"Woman, The",1714208,2011,3,15.128,True
Dolphin Tale,1564349,2011,2,9.664,False
Straw Dogs,999913,2011,3,11.207,True
Red State,873886,2011,3,12.821,True
"Inbetweeners Movie, The",1716772,2011,1,9.095,False
You Instead,1672845,2011,3,9.846,True
Exit Humanity,1781812,2011,3,6.267,True
"Dead Inside, The",1582270,2011,1,4.939,False
Donovan&#39;s Echo,1743922,2011,1,5.177,False
Killer Elite,1448755,2011,0,19.266,False
Take This Waltz,1592281,2011,3,11.026,True
Moneyball,1210166,2011,1,18.624,False
Higher Ground,1562568,2011,3,8.576,True
"Lie, The",1531930,2011,3,4.761,True
Moon Point,1832405,2011,1,1.516,False
"Black Power Mixtape 1967-1975, The",1592527,2011,3,4.691,True
Lloyd the Conqueror,1675439,2011,2,2.847,False
Attack the Block,1478964,2011,3,12.589,True
Ides Of March,1124035,2011,1,14.201,False
Tinker Tailor Soldier Spy,1340800,2011,1,17.775,False
Page One: Inside the New York Times,1787777,2011,1,6.848,False
Real Steel,433035,2011,1,37.217,False
"Mechanic, The",472399,2011,0,27.107,False
Footloose,1068242,2011,3,15.259,True
"Artist, The",1655442,2011,1,11.184,False
"Captains, The",1946421,2011,1,10.131,False
"Thing, The",905372,2011,3,33.381,True
Cars 2,1216475,2011,2,42.057,False
"Three Musketeers, The",1509767,2011,2,18.479,False
"Big Year, The",1053810,2011,2,8.321,False
I Am Nasrine,1440118,2011,3,1.256,True
Restless,1498569,2011,3,9.164,True
We Need to Talk About Kevin,1242460,2011,3,15.265,True
Alamanya,1630027,2011,3,6.794,True
French Immersion,1674692,2011,3,1.4,True
In Time,1637688,2011,1,49.15,False
"Adventures of Tintin, The",983193,2011,1,24.487,False
50/50,1306980,2011,2,18.376,False
Margin Call,1615147,2011,1,17.355,False
"Future, The",1235170,2011,3,5.897,True
Take Shelter,1675192,2011,3,12.081,True
Dream House,1462041,2011,3,17.389,True
Martha Marcy May Marlene,1441326,2011,3,11.644,True
Immortals,1253864,2011,2,20.066,False
A Very Harold &amp; Kumar 3D Christmas,1268799,2011,1,10.914,False
Free Men,1699185,2011,1,2.019,False
Like Crazy,1758692,2011,3,9.736,True
"Descendants, The",1033575,2011,3,17.833,True
Coup d&#39;&eacute;clat,1900856,2011,3,2.38,True
Just Go with It,1564367,2011,3,36.062,True
Final Destination 5,1622979,2011,2,31.57,False
Paranormal Activity 3,1778304,2011,3,42.711,True
Puss in Boots,448694,2011,1,29.624,False
Soul Surfer,1596346,2011,3,15.99,True
My Week with Marilyn,1655420,2011,3,14.526,True
"Muppets, The",1204342,2011,1,21.182,False
Le Havre,1508675,2011,3,6.862,True
Hoodwinked Too! Hood vs. Evil,844993,2011,3,16.135,True
Priest,822847,2011,1,19.324,False
Untouchable,1675434,2011,1,34.067,False
Polisse,1661420,2011,3,6.906,True
Flypaper,1541160,2011,3,10.098,True
Sherlock Holmes: A Game of Shadows,1515091,2011,1,36.818,False
Hall Pass,480687,2011,2,19.952,False
"Roommate, The",1265990,2011,3,10.955,True
Alvin and the Chipmunks: Chipwrecked,1615918,2011,3,32.553,True
Young Adult,1625346,2011,3,9.537,True
"Girl with the Dragon Tattoo, The",1568346,2011,1,25.201,False
Diary of a Wimpy Kid: Rodrick Rules,1650043,2011,1,14.526,False
"Darkest Hour, The",1093357,2011,3,15.272,True
War Horse,1568911,2011,1,21.388,False
"Sunset Limited, The",1510938,2011,0,9.292,False
Tower Heist,471042,2011,1,15.26,False
Mission: Impossible - Ghost Protocol,1229238,2011,1,44.307,False
Fright Night,1438176,2011,3,15.867,True
Hugo,970179,2011,3,22.451,True
"Rum Diary, The",376136,2011,1,9.218,False
Carnage,1692486,2011,3,13.861,True
Hysteria,1435513,2011,3,9.365,True
Haywire,1506999,2011,0,10.244,False
Our Idiot Brother,1637706,2011,3,11.545,True
Cedar Rapids,1477837,2011,1,10.139,False
Extremely Loud &amp; Incredibly Close,477302,2011,2,11.266,False
Warrior,1291584,2011,1,28.151,False
Albert Nobbs,1602098,2011,3,11.927,True
"Iron Lady, The",1007029,2011,3,11.057,True
Ghost Rider: Spirit of Vengeance,1071875,2011,0,38.874,False
From Up on Poppy Hill,1798188,2011,3,13.901,True
Quarantine 2: Terminal,1699231,2011,3,13.183,True
Phase 7,1568816,2011,0,2.966,False
Friends with Kids,1720616,2011,3,10.609,True
Terraferma,1641410,2011,3,5.432,True
We Bought a Zoo,1389137,2011,2,17.716,False
"Human Centipede II (Full Sequence), The",1530509,2011,1,29.856,False
Black Butterflies,906778,2011,3,2.946,True
Monte Carlo,1067774,2011,3,15.721,True
"Jeff, Who Lives at Home",1588334,2011,3,12.73,True
"Best Exotic Marigold Hotel, The",1412386,2011,3,11.447,True
"Cabin in the Woods, The",1259521,2011,3,37.285,True
"Awakening, The",1687901,2011,3,16.359,True
A Little Bit of Heaven,1440161,2011,3,11.492,True
Wuthering Heights,1181614,2011,2,9.076,False
"Deep Blue Sea, The",1700844,2011,3,7.451,True
Sleepless Night,1683921,2011,1,6.041,False
Cafe de Flore,1550312,2011,3,4.976,True
Black Gold,1701210,2011,0,9.095,False
Salmon Fishing in the Yemen,1441952,2011,2,9.573,False
Damsels in Distress,1667307,2011,3,7.662,True
Footnote,1445520,2011,2,6.657,False
Mitsuko Delivers,1897941,2011,3,0.736,True
Johnny English Reborn,1634122,2011,3,22.23,True
"Raid: Redemption, The",1899353,2011,0,22.194,False
Albatross,1541149,2011,3,7.603,True
Another Happy Day,1719071,2011,3,6.886,True
Tyrannosaur,1204340,2011,2,7.051,False
"Turn Me On, Dammit!",1650407,2011,3,4.551,True
Perfect Sense,1439572,2011,3,11.749,True
Combat Girls,1890373,2011,3,4.928,True
Catch .44,1886493,2011,3,11.381,True
Snow Flower and the Secret Fan,1541995,2011,3,6.341,True
Headhunters,1614989,2011,1,15.167,False
We Have a Pope,1456472,2011,1,7.6,False
W.E.,1536048,2011,3,8.02,True
Cyberbully,1930315,2011,3,10.324,True
Kill List,1788391,2011,3,10.217,True
Jack and Jill,810913,2011,3,14.616,True
Another Earth,1549572,2011,3,13.214,True
Hara-Kiri: Death of a Samurai,1728196,2011,0,6.538,False
Margaret,466893,2011,3,10.332,True
A Dangerous Method,1571222,2011,3,17.243,True
"Divide, The",1535616,2011,3,16.315,True
"Art of Getting By, The",1645080,2011,1,12.698,False
Shame,1723811,2011,1,25.136,False
Parada,1784575,2011,3,4.907,True
Your Sister&#39;s Sister,1742336,2011,3,7.71,True
Trishna,1836987,2011,3,5.724,True
And if we all live together,1674057,2011,2,3.693,False
Hobo with a Shotgun,1640459,2011,0,8.14,False
Lovely Molly,1707392,2011,3,11.19,True
"Innkeepers, The",1594562,2011,3,14.08,True
A Happy Event,1987018,2011,3,5.612,True
This Must Be the Place,1440345,2011,1,9.696,False
Jumping the Broom,1640484,2011,3,8.134,True
"Moth Diaries, The",1407065,2011,3,7.181,True
"Perfect Family, The",1650058,2011,3,4.826,True
"Source, The",1686067,2011,3,5.698,True
Samsara,770802,2011,0,10.154,False
Colombiana,1657507,2011,1,21.589,False
Sound of My Voice,1748207,2011,3,10.102,True
"Twilight Saga: Breaking Dawn - Part 1, The",1324999,2011,3,65.657,True
Himizu,1900893,2011,3,5.197,True
Absentia,1610996,2011,3,13.482,True
Blackthorn,1629705,2011,1,8.446,False
Batman: Year One,1672723,2011,3,14.362,True
Detention,1701990,2011,3,9.426,True
Alien Armageddon,1910498,2011,3,7.933,True
Age of the Dragons,1594917,2011,0,8.587,False
Coriolanus,1372686,2011,2,8.387,False
Eva,1298554,2011,3,5.825,True
Blue Crush 2,1630626,2011,3,9.336,True
Faces in the Crowd,1536410,2011,3,10.035,True
Hick,1205558,2011,3,8.762,True
Nicostratos le pelican,1891942,2011,1,3.368,False
When Pigs Have Wings,1735200,2011,1,6.306,False
L&#39;amour dure trois ans,1638328,2011,3,7.338,True
Au cul du loup,1669794,2011,3,1.062,True
L&#39;art d&#39;aimer,1700467,2011,3,3.238,True
Butter,1349451,2011,3,10.486,True
"Shunning, The",1561770,2011,3,4.687,True
Apart,1525552,2011,3,3.552,True
Jin ling shi san chai,1410063,2011,3,6.721,True
17 Miracles,1909270,2011,3,4.069,True
Juan of the Dead,1838571,2011,1,5.208,False
Hell,1643222,2011,3,4.914,True
Cloudburst,1466054,2011,3,4.273,True
La Leyenda de la Llorona,1828224,2011,3,31.912,True
"Peace, Love, &amp; Misunderstanding",1649780,2011,3,7.856,True
&Aacute; annan veg,2009643,2011,0,1.417,False
You&#39;re Next,1853739,2011,3,16.764,True
"Double, The",1646980,2011,1,11.135,False
New Year&#39;s Eve,1598822,2011,3,13.32,True
Le Skylab,1638350,2011,3,3.416,True
"Caller, The",1525890,2011,3,10.914,True
"Decoy Bride, The",1657299,2011,3,9.309,True
Singham,1948150,2011,2,5.052,False
Weekend,1714210,2011,1,9.438,False
"Loneliest Planet, The",1695405,2011,0,5.781,False
"Craiglist Killer, The",1772373,2011,3,5.065,True
"Good Doctor, The",1582271,2011,3,17.159,True
Apartment 143,1757742,2011,3,9.177,True
What&#39;s Your Number,770703,2011,3,12.218,True
Arthur Christmas,1430607,2011,1,18.391,False
Mars Needs Moms,1305591,2011,3,19.895,True
Sleeping Beauty,1588398,2011,3,9.06,True
A Lonely Place to Die,1422136,2011,3,8.727,True
Little Birds,1623745,2011,3,9.292,True
Union Squre,1783798,2011,3,4.384,True
"Sitter, The",1366344,2011,3,11.981,True
Aliens vs. Avatars,1854506,2011,3,6.623,True
My Piece of the Pie,1641624,2011,3,6.295,True
From Prada to Nada,893412,2011,3,11.074,True
Violet &amp; Daisy,1634136,2011,3,10.495,True
Amber Lake,1737090,2011,3,2.893,True
Alyce Kills,1680051,2011,3,6.382,True
"Little Engine That Could, The",1764666,2011,3,3.469,True
Courageous,1630036,2011,3,20.382,True
All Superheroes Must Die,1836212,2011,1,4.764,False
A Simple Life,2008006,2011,3,5.467,True
